scenario,band,day,hour,threshold_m,pop_share,pop_share_node_alloc,residents_covered
strict,high,Fri,10,200,0.7662321116996945,0.7948988717973332,1518007
strict,high,Fri,10,300,0.9487525646351925,0.953297375490049,1879605
strict,high,Fri,10,400,0.9888433540164604,0.9890842523930754,1959030
strict,high,Fri,11,100,0.3183299105319596,0.3812525875553458,630654
strict,high,Fri,11,200,0.7662321116996945,0.7948988717973332,1518007
strict,high,Fri,11,300,0.9487525646351925,0.953297375490049,1879605
strict,high,Fri,11,400,0.9888433540164604,0.9890842523930754,1959030
strict,high,Fri,12,100,0.31676993379819646,0.3794113180223929,627563
strict,high,Fri,12,200,0.7652758152426737,0.7943540881833818,1516113
strict,high,Fri,12,300,0.9482344041653601,0.9531477338389065,1878578
strict,high,Fri,12,400,0.9887526290580739,0.9890663166791394,1958850
strict,high,Fri,13,100,0.31680581879996333,0.3794001408714481,627634
strict,high,Fri,13,200,0.7646941305914476,0.7936689034368364,1514961
strict,high,Fri,13,300,0.9478673363038639,0.9528209745082337,1877851
strict,high,Fri,13,400,0.9887514268425224,0.9890080590612376,1958848
strict,high,Fri,14,100,0.31796215492322066,0.380751934164496,629925
strict,high,Fri,14,200,0.7659436246435322,0.7947345647854678,1517436
strict,high,Fri,14,300,0.9487476790513404,0.9532835251940524,1879595
strict,high,Fri,14,400,0.9888433540164604,0.9890842523930754,1959030
strict,high,Fri,15,100,0.3178584575069016,0.38067794902813934,629720
strict,high,Fri,15,200,0.7656075514490543,0.7945495992189228,1516770
strict,high,Fri,15,300,0.9485813497999692,0.9532588634819334,1879266
strict,high,Fri,15,400,0.9887566259146102,0.988960943832481,1958858
strict,high,Fri,16,100,0.31702214015859154,0.37977863009021023,628063
strict,high,Fri,16,200,0.7645976350183655,0.7935120371233881,1514769
strict,high,Fri,16,300,0.9483899883283629,0.9531319694307248,1878886
strict,high,Fri,16,400,0.9886859008984755,0.9889451632726431,1958718
strict,high,Fri,17,100,0.3145273395360871,0.37711463761740954,623120
strict,high,Fri,17,200,0.7611882633657016,0.7901157505809654,1508015
strict,high,Fri,17,300,0.9476719767733435,0.9522748637463049,1877464
strict,high,Fri,17,400,0.988655217084243,0.9889132517025312,1958657
strict,high,Fri,18,100,0.31042126979818147,0.3717297157511371,614986
strict,high,Fri,18,200,0.7562816778060354,0.7854050449853459,1498294
strict,high,Fri,18,300,0.9459840041872315,0.9508439885760925,1874120
strict,high,Fri,18,400,0.9882571202165735,0.9885411300609526,1957868
strict,high,Fri,19,100,0.3081563444946239,0.3687919404976531,610499
strict,high,Fri,19,200,0.7544519475451561,0.7844958972749916,1494669
strict,high,Fri,19,300,0.9452559477204581,0.9506811733344149,1872677
strict,high,Fri,19,400,0.9880892845365996,0.9884871020064447,1957536
strict,high,Fri,20,100,0.030695813078573542,0.03711007513238519,60812
strict,high,Fri,20,200,0.12262074260265966,0.1310823832271317,242928
strict,high,Fri,20,300,0.2712595205515282,0.278812630712486,537401
strict,high,Fri,20,400,0.4450491835071706,0.45458668871820995,881701
strict,high,Fri,21,100,0.0297043906678293,0.03574000126669524,58848
strict,high,Fri,21,200,0.11882887359839563,0.12717082944010888,235416
strict,high,Fri,21,300,0.26281070296607517,0.2706945352754461,520663
strict,high,Fri,21,400,0.43492847660161604,0.44445733563604256,861651
strict,high,Fri,22,100,0.028717664012295994,0.03475390439512279,56894
strict,high,Fri,22,200,0.11490625310824577,0.12319312443884016,227645
strict,high,Fri,22,300,0.2541843726548713,0.2609978111123283,503573
strict,high,Fri,22,400,0.42150236994098605,0.43064458651717497,835052
strict,high,Fri,23,100,0.028368110781169527,0.03444206557461539,56201
strict,high,Fri,23,200,0.11337455336590126,0.1217750655469257,224610
strict,high,Fri,23,300,0.251192687152321,0.2582840365565394,497646
strict,high,Fri,23,400,0.4172810200538958,0.42668894035355504,826689
strict,high,Sat,0,100,0.027118521260009954,0.03310192455880795,53725
strict,high,Sat,0,200,0.1086377915593875,0.11741709097095925,215226
strict,high,Sat,0,300,0.23975588913461426,0.24695185768627503,474988
strict,high,Sat,0,400,0.4003887515686318,0.4090659603518305,793223
strict,high,Sat,1,100,0.02679622938555625,0.03250542260449965,53087
strict,high,Sat,1,200,0.10792144751436214,0.1165970000025609,213807
strict,high,Sat,1,300,0.23910157885762892,0.246253135736242,473692
strict,high,Sat,1,400,0.39969336674086786,0.40818107923685376,791846
strict,high,Sat,2,100,0.026519102282971285,0.03213799154786388,52538
strict,high,Sat,2,200,0.10708482444754468,0.11568605610430198,212149
strict,high,Sat,2,300,0.23741905092666513,0.24443229499858593,470359
strict,high,Sat,2,400,0.39686337967698493,0.40531984832236145,786239
strict,high,Sat,3,100,0.026519102282971285,0.03213799154786388,52538
strict,high,Sat,3,200,0.10708482444754468,0.11568605610430198,212149
strict,high,Sat,3,300,0.23741905092666513,0.24443229499858593,470359
strict,high,Sat,3,400,0.39686337967698493,0.40531984832236145,786239
strict,high,Sat,4,100,0.02684139415742498,0.032734493502172175,53176
strict,high,Sat,4,200,0.10780116849257006,0.11650614707270036,213568
strict,high,Sat,4,300,0.23807336120365047,0.24513101694861897,471655
strict,high,Sat,4,400,0.3975587645047488,0.40620472943733826,787617
strict,high,Sat,5,100,0.02684139415742498,0.032734493502172175,53176
strict,high,Sat,5,200,0.10780116849257006,0.11650614707270036,213568
strict,high,Sat,5,300,0.23807336120365047,0.24513101694861897,471655
strict,high,Sat,5,400,0.3975587645047488,0.40620472943733826,787617
strict,high,Sat,6,100,0.02686520197592592,0.03274596720512841,53224
strict,high,Sat,6,200,0.10800955941423492,0.11664909591306095,213981
strict,high,Sat,6,300,0.2386146226999593,0.24558806624555637,472727
strict,high,Sat,6,400,0.3985003601058504,0.4070264356554093,789482
strict,high,Sat,7,100,0.027380121490851558,0.03335042240205481,54244
strict,high,Sat,7,200,0.10973445798871284,0.11864919114177573,217399
strict,high,Sat,7,300,0.24292645904891821,0.25015798562897024,481270
strict,high,Sat,7,400,0.40465720773294256,0.41329168447063275,801680
strict,high,Sat,8,100,0.08020366671582292,0.09658127932883531,158894
strict,high,Sat,8,200,0.2800229711977006,0.2990960929184533,554763
strict,high,Sat,8,300,0.5322304407298122,0.5469908996678187,1054419
strict,high,Sat,8,400,0.7513954136702902,0.7623012989758269,1488614
strict,high,Sat,9,100,0.08216286776715115,0.09912794985668533,162776
strict,high,Sat,9,200,0.28668837706911443,0.30578398519502464,567968
strict,high,Sat,9,300,0.5431468031181713,0.5561195776632917,1076046
strict,high,Sat,9,400,0.7627292421566593,0.7724683223214303,1511068
strict,high,Sat,10,100,0.08307170799576946,0.1004488510004936,164576
strict,high,Sat,10,200,0.28803648206387916,0.30685079644727636,570638
strict,high,Sat,10,300,0.5442626945713307,0.5573907347344338,1078257
strict,high,Sat,10,400,0.7630584583784076,0.7728392422066528,1511720
strict,high,Sat,11,100,0.08307170799576946,0.1004488510004936,164576
strict,high,Sat,11,200,0.28803648206387916,0.30685079644727636,570638
strict,high,Sat,11,300,0.5442626945713307,0.5573907347344338,1078257
strict,high,Sat,11,400,0.7630584583784076,0.7728392422066528,1511720
strict,high,Sat,12,100,0.08201254094144111,0.09912540781227869,162478
strict,high,Sat,12,200,0.2855151272889272,0.3037446465678076,565643
strict,high,Sat,12,300,0.5429022969281798,0.556667635633007,1075561
strict,high,Sat,12,400,0.7608523919914824,0.7705670921737483,1507350
strict,high,Sat,13,100,0.08145666108514393,0.09846854390655926,161376
strict,high,Sat,13,200,0.28342953966549794,0.3019154454529832,561512
strict,high,Sat,13,300,0.5398243720155055,0.5535837336651908,1069464
strict,high,Sat,13,400,0.7588530808969806,0.7690197605838192,1503389
strict,high,Sat,14,100,0.08215991224717548,0.09936592817942815,162770
strict,high,Sat,14,200,0.2849803357361922,0.3033797398806718,564584
strict,high,Sat,14,300,0.5406331179281707,0.5538175502415565,1071066
strict,high,Sat,14,400,0.7593990151982197,0.7693511473583828,1504470
strict,high,Sat,15,100,0.08249572014036997,0.09980899747958571,163435
strict,high,Sat,15,200,0.2864478213444555,0.30480282034788103,567491
strict,high,Sat,15,300,0.5426215612254526,0.5556971584312586,1075005
strict,high,Sat,15,400,0.760647514737794,0.770576460032403,1506944
strict,high,Sat,16,100,0.08249572014036997,0.09980899747958571,163435
strict,high,Sat,16,200,0.2864478213444555,0.30480282034788103,567491
strict,high,Sat,16,300,0.5426215612254526,0.5556971584312586,1075005
strict,high,Sat,16,400,0.760647514737794,0.770576460032403,1506944
strict,high,Sat,17,100,0.08245293432594257,0.09970241124232744,163350
strict,high,Sat,17,200,0.28625128364710484,0.30451785373170565,567102
strict,high,Sat,17,300,0.5422406662711309,0.555303460956093,1074251
strict,high,Sat,17,400,0.7605120247623303,0.7703984982443861,1506675
strict,high,Sat,18,100,0.08025516734311547,0.0966391211559525,158996
strict,high,Sat,18,200,0.2810533569766551,0.2998050004533349,556804
strict,high,Sat,18,300,0.5366872450121034,0.5509226149853638,1063249
strict,high,Sat,18,400,0.7566317326307272,0.7670000612836054,1498988
strict,high,Sat,19,100,0.07832932760134302,0.09403027494639823,155181
strict,high,Sat,19,200,0.2738380219269254,0.2924671115332424,542509
strict,high,Sat,19,300,0.5260839076570296,0.5417018814385213,1042242
strict,high,Sat,19,400,0.7473428889556101,0.7594607932418357,1480585
strict,high,Sat,20,100,0.028178360654346476,0.03436914684189636,55825
strict,high,Sat,20,200,0.11269284962078256,0.12149562646555107,223259
strict,high,Sat,20,300,0.24952180721328443,0.2569541687202101,494336
strict,high,Sat,20,400,0.4156502135823914,0.42431720325611877,823458
strict,high,Sat,21,100,0.027661545190950262,0.033588409938594695,54801
strict,high,Sat,21,200,0.11081295201363098,0.11943772944201178,219535
strict,high,Sat,21,300,0.24500030233193384,0.2522703372588,485378
strict,high,Sat,21,400,0.4086390208991278,0.41669292050879436,809568
strict,high,Sat,22,100,0.02733227077912899,0.03335238924137292,54149
strict,high,Sat,22,200,0.10950876053622374,0.11816980861282603,216951
strict,high,Sat,22,300,0.2423808622553223,0.24896581529041162,480189
strict,high,Sat,22,400,0.40484387137297934,0.41279519619699195,802049
strict,high,Sat,23,100,0.027310495841534995,0.03333911011751033,54106
strict,high,Sat,23,200,0.1093951889157073,0.1180694812043293,216726
strict,high,Sat,23,300,0.24197470882161268,0.24875018613472247,479384
strict,high,Sat,23,400,0.404068652643248,0.41216946185392833,800514
strict,high,Sun,0,100,0.026968312761025962,0.0328904897543336,53428
strict,high,Sun,0,200,0.10822092265316831,0.1170000604586023,214400
strict,high,Sun,0,300,0.23941893439273865,0.24663014873124203,474321
strict,high,Sun,0,400,0.40008171867294723,0.40873089677186314,792615
strict,high,Sun,1,100,0.026646020886572256,0.032293987800025306,52789
strict,high,Sun,1,200,0.10750457860814296,0.11617996949020394,212981
strict,high,Sun,1,300,0.23876462411575325,0.245931426781209,473024
strict,high,Sun,1,400,0.3993863338451834,0.4078460156568863,791237
strict,high,Sun,2,100,0.026368893783987293,0.03192655674338953,52240
strict,high,Sun,2,200,0.10666795554132551,0.115269025591945,211323
strict,high,Sun,2,300,0.2370820961847895,0.2441105860435529,469691
strict,high,Sun,2,400,0.3965563467813004,0.40498478474239397,785631
strict,high,Sun,3,100,0.026368893783987293,0.03192655674338953,52240
strict,high,Sun,3,200,0.10666795554132551,0.115269025591945,211323
strict,high,Sun,3,300,0.2370820961847895,0.2441105860435529,469691
strict,high,Sun,3,400,0.3965563467813004,0.40498478474239397,785631
strict,high,Sun,4,100,0.026691185658440995,0.032523058697697824,52879
strict,high,Sun,4,200,0.10738429958635087,0.11608911656034339,212743
strict,high,Sun,4,300,0.23773640646177488,0.24480930799358594,470987
strict,high,Sun,4,400,0.39725173160906435,0.4058696658573708,787008
strict,high,Sun,5,100,0.026691185658440995,0.032523058697697824,52879
strict,high,Sun,5,200,0.10738429958635087,0.11608911656034339,212743
strict,high,Sun,5,300,0.23773640646177488,0.24480930799358594,470987
strict,high,Sun,5,400,0.39725173160906435,0.4058696658573708,787008
strict,high,Sun,6,100,0.026691185658440995,0.032523058697697824,52879
strict,high,Sun,6,200,0.10738429958635087,0.11608911656034339,212743
strict,high,Sun,6,300,0.23773640646177488,0.24480930799358594,470987
strict,high,Sun,6,400,0.39725173160906435,0.4058696658573708,787008
strict,high,Sun,7,100,0.02707062162538365,0.033006472728574536,53630
strict,high,Sun,7,200,0.10854914724671853,0.11745302413494131,215050
strict,high,Sun,7,300,0.24082255559514784,0.24779458515541064,477101
strict,high,Sun,7,400,0.40251215832866766,0.4109185379768537,797430
strict,high,Sun,8,100,0.06821010286045937,0.0825676700553124,135133
strict,high,Sun,8,200,0.24116028726757233,0.25773982351515634,477771
strict,high,Sun,8,300,0.4740935151771952,0.48554686443727657,939242
strict,high,Sun,8,400,0.6898850986801016,0.7010585799176324,1366754
strict,high,Sun,9,100,0.0692612050496306,0.08373947327796454,137216
strict,high,Sun,9,200,0.24523267971336288,0.26170139557229,485838
strict,high,Sun,9,300,0.4812208148382834,0.4916735236691426,953362
strict,high,Sun,9,400,0.6966236737708806,0.7062367063483204,1380104
strict,high,Sun,10,100,0.06977968559445977,0.08412440464826196,138243
strict,high,Sun,10,200,0.24662232857535865,0.26297685533802684,488592
strict,high,Sun,10,300,0.4825227957003682,0.4929660122244674,955942
strict,high,Sun,10,400,0.6969413859042941,0.7067035433673016,1380733
strict,high,Sun,11,100,0.06981178686528865,0.08412717183544553,138306
strict,high,Sun,11,200,0.24662239256122762,0.26297685533802684,488592
strict,high,Sun,11,300,0.4825227957003682,0.4929660122244674,955942
strict,high,Sun,11,400,0.6969413859042941,0.7067035433673016,1380733
strict,high,Sun,12,100,0.06897295072039511,0.08335170204477241,136645
strict,high,Sun,12,200,0.24448994756238224,0.26072033557719204,484367
strict,high,Sun,12,300,0.4810536835880044,0.4917860944299024,953031
strict,high,Sun,12,400,0.6955158204764975,0.7048554492069499,1377909
strict,high,Sun,13,100,0.06863714282720061,0.08290863274461485,135979
strict,high,Sun,13,200,0.24302246195411895,0.25929725510998275,481460
strict,high,Sun,13,300,0.47906524029072256,0.48990648624020056,949092
strict,high,Sun,13,400,0.6942673209369231,0.7036301365329297,1375436
strict,high,Sun,14,100,0.06878690208460397,0.08305195132578683,136276
strict,high,Sun,14,200,0.2436901208866039,0.25996224969103987,482782
strict,high,Sun,14,300,0.47955786050664834,0.4903178031326442,950068
strict,high,Sun,14,400,0.6948874166468972,0.7045274802422437,1376664
strict,high,Sun,15,100,0.06878690208460397,0.08305195132578683,136276
strict,high,Sun,15,200,0.2436901208866039,0.25996224969103987,482782
strict,high,Sun,15,300,0.47955786050664834,0.4903178031326442,950068
strict,high,Sun,15,400,0.6948874166468972,0.7045274802422437,1376664
strict,high,Sun,16,100,0.06878690208460397,0.08305195132578683,136276
strict,high,Sun,16,200,0.2436901208866039,0.25996224969103987,482782
strict,high,Sun,16,300,0.47955786050664834,0.4903178031326442,950068
strict,high,Sun,16,400,0.6948874166468972,0.7045274802422437,1376664
strict,high,Sun,17,100,0.06876609551835905,0.08302742044503199,136235
strict,high,Sun,17,200,0.24362441380562663,0.25989322979230145,482652
strict,high,Sun,17,300,0.47955786050664834,0.4903178031326442,950068
strict,high,Sun,17,400,0.6948874166468972,0.7045274802422437,1376664
strict,high,Sun,18,100,0.06838512689138646,0.08265976782697898,135480
strict,high,Sun,18,200,0.2420727337007951,0.25851793238480597,479578
strict,high,Sun,18,300,0.4778137840667933,0.4886897129246152,946613
strict,high,Sun,18,400,0.6936800810953709,0.703669433959025,1374272
strict,high,Sun,19,100,0.06752283498755213,0.08136812943506337,133772
strict,high,Sun,19,200,0.23840435963540682,0.2548289156513815,472311
strict,high,Sun,19,300,0.470921012117151,0.4823136328323034,932957
strict,high,Sun,19,400,0.6855255029525533,0.697026966742167,1358117
strict,high,Sun,20,100,0.02705556282957644,0.0329298742170025,53601
strict,high,Sun,20,200,0.10845169415717551,0.11672008707517433,214857
strict,high,Sun,20,300,0.24170809572278804,0.2479704751586228,478856
strict,high,Sun,20,400,0.4051561920316761,0.4129303855117248,802668
strict,high,Sun,21,100,0.02705556282957644,0.0329298742170025,53601
strict,high,Sun,21,200,0.10845169415717551,0.11672008707517433,214857
strict,high,Sun,21,300,0.24170809572278804,0.2479704751586228,478856
strict,high,Sun,21,400,0.4051561920316761,0.4129303855117248,802668
strict,high,Sun,22,100,0.026948759999370644,0.03283498583851618,53389
strict,high,Sun,22,200,0.10801664452059684,0.11627770316994834,213995
strict,high,Sun,22,300,0.2404158579414358,0.2465871133056188,476296
strict,high,Sun,22,400,0.4036584265015829,0.41156882484773655,799701
strict,high,Sun,23,100,0.026926985061776654,0.03282170671465359,53346
strict,high,Sun,23,200,0.10790307290008039,0.11617737576145164,213770
strict,high,Sun,23,300,0.24000970450772618,0.24637148414992968,475491
strict,high,Sun,23,400,0.4028832077718516,0.41094309050467287,798165
strict_unconditional,high,Mon,0,100,0.026028922190965052,0.03165631855315947,51567
